work_id,composer_id,title,subtitle,searchterms,genre,recommended,popular
537,136,"Violin Sonata no. 29 in A major, K.402",,,Chamber,0,0
538,136,"Violin Sonata no. 3 in B flat major, K.8",,,Chamber,0,0
539,136,"Violin Sonata no. 30 in C major, K.403",,,Chamber,0,0
540,136,"Violin Sonata no. 31 in C major, K.404",,,Chamber,0,0
541,136,"Violin Sonata no. 32 in B flat major, K.454",,,Chamber,0,0
542,136,"Violin Sonata no. 33 in E flat major, K.481",,,Chamber,0,0
543,136,"Violin Sonata no. 35 in A major, K.526",,,Chamber,1,0
544,136,"Violin Sonata no. 36 in F major, K.547, ""For Beginners""",,,Chamber,0,0
545,136,"Violin Sonata no. 4 in G major, K.9",,,Chamber,0,0
546,136,"Violin Sonata no. 5 in B flat major, K.10",,,Chamber,0,0
547,136,"Violin Sonata no. 6 in G major, K.11",,,Chamber,0,0
548,136,"Violin Sonata no. 8 in F major, K.13",,,Chamber,0,0
549,136,"Violin Sonata no. 9 in C major, K.14",,,Chamber,0,0
550,136,"Voi avete un cor fedele, K.217",Aria for soprano and orchestra,,Vocal,0,0
551,136,"Vorrei spiegarvi, o Dio!, K.418",Aria for soprano and orchestra,,Vocal,0,0
552,136,"Welch ängstliches Beben, K.389",Duet for 2 tenors and orchestra,,Vocal,0,0
553,136,"Wie unglücklich bin ich nicht, K.147",Song,,Vocal,0,0
554,136,"Zaide, K.344",Opera,,Stage,0,0
555,136,"Zerfließet heut, geliebte Brüder, K.483",Song for choir,,Vocal,0,0
0,137,A Society Tale: The Goat ,,,Vocal,0,0
1,137,A Tear ,,,Keyboard,0,0
2,137,Albumleaf: Meditation,,,Keyboard,0,0
3,137,"Angel vopiyashe, for a cappella chorus",,,Vocal,0,0
4,137,"At Daddy's Gate, for chorus",,,Vocal,0,0
5,137,Bez solntsa ,,,Vocal,0,0
6,137,Boris Godunov,Opera,,Stage,1,0
7,137,Childhood Memories ,,,Keyboard,0,0
8,137,"Dawn on the Moscow River, prelude ",,,Orchestral,0,0
9,137,Detskaya ,,,Vocal,0,0
10,137,"Duma on a theme of V. A. Loginov, for piano",,,Keyboard,0,0
11,137,"Eh, My Boundless Freedom, for chorus",,,Vocal,0,0
12,137,Festive March,,,Orchestral,0,0
13,137,"Gde tï, zvezdochka? ",,,Vocal,0,0
14,137,Golitsyn's Jouney ,,,Orchestral,0,0
15,137,Gopak ,,,Vocal,0,0
16,137,Gopak ,,,Chamber,0,0
17,137,Impromptu passionné,,,Keyboard,0,0
18,137,"In the Village, quasi fantasia",,,Keyboard,0,0
19,137,Intermezzo in modo classico,,,Keyboard,0,0
20,137,Intermezzo in modo classico in B minor ,,,Orchestral,0,0
21,137,Iz slyoz moikh ,,,Vocal,0,0
22,137,"Jeux d'enfants-les quatre coins, for piano",,,Keyboard,0,0
23,137,"Joshua, for chorus",,,Vocal,0,0
24,137,Khovanshchina ,Opera,,Stage,1,0
25,137,Khovanshchina ,Opera,,Stage,0,0
26,137,Khovanshchina ,Opera,,Stage,0,0
27,137,Khovanshchina ,Opera,,Stage,0,0
28,137,Khovanshchina ,,,Stage,0,0
29,137,Klassik ,,,Vocal,0,0
30,137,Kolïbel'naya Eryomushki ,,,Vocal,0,0
31,137,Kolïbel'naya pesnya ,,,Vocal,0,0
32,137,"Meditation, 'Razdumye', for piano",,,Keyboard,0,0
33,137,Mephistopheles' Song of the Flea ,,,Vocal,0,0
34,137,Na Dnepre ,,,Vocal,0,0
35,137,Night on Bald Mountain ,,,Orchestral,1,1
36,137,Noch ,,,Vocal,0,0
37,137,Oedipus in Athens ,,,Stage,0,0
38,137,On the Southern Shore of the Crimea ,,,Keyboard,0,0
39,137,Ozornik ,,,Vocal,0,0
40,137,Pictures at an Exhibition ,,,Keyboard,1,1
41,137,Porte-enseigne Polka,,,Keyboard,0,0
42,137,Rêverie ,,,Keyboard,0,0
43,137,Salammbô ,,,Stage,0,0
44,137,Scherzo in B flat major,,,Keyboard,0,0
45,137,"Scherzo in C sharp minor, for piano",,,Keyboard,0,0
46,137,Seminarist ,,,Vocal,0,0
47,137,"Shveya, for piano",,,Keyboard,0,0
48,137,Softly the Spirit Flew up to Heaven ,,,Vocal,0,0
49,137,"Sonata in C major, for piano 4-hands",,,Keyboard,0,0
50,137,Songs and Dances of Death,Song cycle,,Vocal,0,0
51,137,Sorochintsï Fair ,,,Stage,0,0
52,137,"Sorochintsï Fair: Dream of the Peasant Gritsko, for chorus and orchestra",,,Vocal,0,0
53,137,Souvenir d'enfance,,,Keyboard,0,0
54,137,Strekotun'ya beloboka ,,,Vocal,0,0
55,137,"The Destruction of Sennacherib, for chorus",,,Vocal,0,0
56,137,The Seamstress ,,,Keyboard,0,0
57,137,The Street Urchin ,,,Vocal,0,0
58,137,"Ukranian Dance, for violin and piano",,,Chamber,0,0
59,137,"Une Larme, for cello and piano",,,Chamber,0,0
60,137,"Une larme, for piano",,,Keyboard,0,0
61,137,Yarema's Song ,,,Vocal,0,0
62,137,Yevreyskaya pesnya ,,,Vocal,0,0
0,138,"2 Preludes, for organ, FS137",,,Keyboard,0,0
1,138,"29 små praeludier, for organ, FS136, op. 51",,,Keyboard,0,0
2,138,"3 Motetter, FS139, op. 55",,,Vocal,0,0
3,138,"3 Pieces for Piano, FS131, op. 59",,,Keyboard,0,0
4,138,"5 Movements, for string quartet, FS3c",,,Chamber,0,0
5,138,"5 Pieces for Piano, FS10, op. 3",,,Keyboard,0,0
6,138,"6 Humoresque-bagatelles, FS22, op. 11",,,Keyboard,0,0
7,138,"6 Songs of Ludvig Holstein, FS18, op. 10",,,Vocal,0,0
8,138,"7 Strophic Songs, FS42, op. 21",,,Vocal,0,0
9,138,"Aftenstemning, for male chorus, FS48",,,Vocal,0,0
10,138,"Aladdin, FS89, op. 34",Incidental music,,Orchestral,0,0
11,138,"Allegretto, for 2 recorders in F major, FS157",,,Chamber,0,0
12,138,"Amor og Digteren, FS150, op. 54",Incidental music,,Orchestral,0,0
13,138,"Andante tranquillo e Scherzo, for string orchestra, FS310",,,Orchestral,0,0
14,138,"Bohemian-Danish Folk Tune, paraphrase for string orchestra, FS130",,,Orchestral,0,0
15,138,"Canto serioso, for horn and piano, FS132",,,Chamber,0,0
16,138,"Chaconne, op. 32",,,Keyboard,0,0
17,138,"Clarinet Concerto, FS129, op. 57",,,Orchestral,1,0
18,138,"Commotio, for organ, op. 58",,,Keyboard,1,0
19,138,"Cosmus, FS98",Incidental music,,Orchestral,0,0
20,138,"Den Luciferiske, suite for piano, FS91, op. 45",,,Keyboard,1,0
21,138,"Drømmen om Glade Jul, FS34",,,Keyboard,0,0
22,138,"Duet for 2 violins in A major, FS3e",,,Chamber,0,0
23,138,"En Aften paa Giske, FS9",Incidental music,,Orchestral,0,0
24,138,"En snes danske vise, Vol.1, FS70",,,Vocal,0,0
25,138,"En snes danske vise, Vol.2, FS78",,,Vocal,0,0
26,138,"Fantasy Piece, for clarinet and piano in G minor, FS3h",,,Chamber,0,0
27,138,"Fem Digte, FS12, op. 4",,,Vocal,0,0
28,138,"Festival Prelude: At the Turn of the Century, FS24",,,Keyboard,0,0
29,138,"Flute Concerto, FS119",,,Orchestral,1,1
30,138,"Forunderligt at sige, FS83, no. 1",,,Vocal,0,0
31,138,"Förunderligt och märkligt, for chorus",,,Vocal,0,0
32,138,"Fynsk foraar, for soloists, chorus, and orchestra, FS96, op. 42",,,Vocal,0,0
33,138,"Helios, FS32, op. 17",,,Orchestral,0,0
34,138,"Herr Oluf han rider, FS37",Incidental music,,Orchestral,0,0
35,138,"Hjemlige Jul, FS108",,,Vocal,0,0
36,138,"Hyldest til Holberg, for soloists, chorus and orchestra, FS102",,,Vocal,0,0
37,138,"Hymnus amoris, for soloists, chorus, and orchestra, FS21, op. 12",,,Vocal,0,0
38,138,"Jeg ved en Lærkerede, FS114, no. 1",,,Vocal,0,0
39,138,"Kantate til Grosserersocietetet, FS 86",,,Vocal,0,0
40,138,"Kantate ved Landsudstillingen i Århus, for chorus and orchestra, FS54",,,Vocal,0,0
41,138,"Kantate ved Universitetets Aarsfest, for chorus and orchestra, FS47, op. 24",,,Vocal,0,0
42,138,"Klaverstykke in C major, FS159",,,Keyboard,0,0
43,138,"Little Suite in A minor, FS6, op. 1",,,Orchestral,0,0
44,138,"Maskarade, FS39",Opera,,Stage,0,0
45,138,"Mit hjerte altid vanker, for chorus",,,Vocal,0,0
46,138,"Moderen, FS 94, op. 41",Incidental music,,Orchestral,0,0
47,138,"Overture to Maskarade, FS39",,,Orchestral,0,0
48,138,"Pan and Syrinx, FS87, op. 49",,,Orchestral,1,0
49,138,"Paraphrase on 'Naermere Gud til dig', for winds, FS63",,,Orchestral,0,0
50,138,"Piano Music for Young and Old, FS148, op. 53",,,Keyboard,0,0
51,138,"Piano Trio in G major, FS3i",,,Chamber,0,0
52,138,"Praeludium og Tema med Variationer, for violin, FS104, op. 48",,,Chamber,0,0
53,138,Prelude no. 1; Der er en Vej ,,,Vocal,0,0
54,138,"Preludio e presto, for violin solo, FS128, op. 52",,,Chamber,0,0
55,138,"Prologen ved Mindefesten for Shakespeare, FS80",,,Vocal,0,0
56,138,"Rhapsody Overture 'En fantasirejse til Faeroene', FS123",,,Orchestral,0,0
57,138,"Saga Dream, FS46, op. 39",,,Orchestral,1,0
58,138,"Saul og David, FS25",Opera,,Stage,0,0
59,138,"Selv naar Tordenen tynger, ""Ariel's Song""",,,Vocal,0,0
60,138,"Serenata in vano, for clarinet, bassoon, horn, cello, and double bass, FS68",,,Chamber,0,0
61,138,"Snefrid, FS17",Melodrama,,Stage,0,0
62,138,"Solen er saa rød, mor, FS114 no. 2",,,Vocal,0,0
63,138,"Søvnen, for chorus and orchestra, FS33, op. 18",,,Vocal,0,0
64,138,"String Quartet in D minor, FS3d",,,Chamber,0,0
65,138,"String Quartet in E flat major, FS23, op. 14",,,Chamber,0,0
66,138,"String Quartet in F major, FS3k",,,Chamber,0,0
67,138,"String Quartet in F minor, FS11, op. 5",,,Chamber,0,0
68,138,"String Quartet in F, FS36, op. 44, ""Piacevolezza""",,,Chamber,1,0
69,138,"String Quartet in G minor, FS4, op. 13",,,Chamber,0,0
70,138,"String Quintet in G major, FS5",,,Chamber,0,0
71,138,"Studie efter naturen, FS82",,,Vocal,0,0
72,138,"Symfonisk Suite, FS19, op. 8",,,Keyboard,0,0
73,138,"Symphonic Rhapsody in F major, FS7",,,Orchestral,0,0
74,138,"Symphony no. 1 in G minor, FS16, op. 7",,,Orchestral,0,0
75,138,"Symphony no. 2, FS29, op. 16, ""The 4 Temperaments""",,,Orchestral,1,0
76,138,"Symphony no. 3, FS60, op. 27, ""Sinfonia espansiva""",,,Orchestral,1,0
77,138,"Symphony no. 4, FS76, op. 29, ""The Inextinguishable""",,,Orchestral,1,1
78,138,"Symphony no. 5, FS97, op. 50",,,Orchestral,1,1
79,138,"Symphony no. 6, FS116, ""Sinfonia semplice""",,,Orchestral,1,0
80,138,"Tågen Letter, for flute and harp",,,Chamber,0,0
81,138,"Tema med variationer, FS81, op. 40",,,Keyboard,0,0
82,138,"Tove, FS43",Incidental music,,Orchestral,0,0
83,138,Tyve folkelige melodier  FS95,,,Vocal,0,0
84,138,"Ved en ung kunstners baare, for string quartet and double bass, FS58",,,Chamber,0,0
85,138,"Violin Concerto, FS61, op. 33",,,Orchestral,1,0
86,138,"Violin Sonata in A major, FS20, op. 9",,,Chamber,0,0
87,138,"Violin Sonata no. 1 in G major, FS3b",,,Chamber,0,0
88,138,"Violin Sonata no. 2 in G minor, FS64, op. 35",,,Chamber,1,0
89,138,"Viser og vers  FS14, op. 6",,,Vocal,0,0
90,138,"Willemoes, FS44",Incidental music,,Orchestral,0,0
91,138,"Wind Quintet, FS100, op. 43",,,Chamber,1,0
0,139,"'Hay que caminar' soñando, for 2 violins",,,Chamber,0,0
1,139,"A Pierre. Dell' azzuro silenzio, inquietum, for bass flute, clarinet, double bass and live electronics",,,Chamber,0,0
2,139,"Como una ola de fuerza y luz, for soprano, piano, orchestra and tape",,,Vocal,0,0
3,139,"Con Luigi Dallapiccola, for 6 percussionists also operating 4 pickups, 3 ring modulators and 3 frequency generators",,,Chamber,0,0
4,139,Contrappunto dialettico alla mente,For two-channel magnetic tape,,Chamber,1,0
5,139,"Cori di Didone, for chorus and percussion",,,Vocal,0,0
6,139,"Da un diario italiano, for 2 choirs",,,Vocal,0,0
7,139,"Das atmende Klarsein, for small chorus, bass flute, live electronics and tape",,,Vocal,0,0
8,139,"Epitaffio per Federico Garcia Lorca no. 2: Y su sangre ya viene cantando, for flute and small orchestra",,,Chamber,0,0
9,139,"Guai ai gelidi mostri, for 2 altos, flute, clarinet, tuba, viola, cello, bass and live electronics",,,Vocal,0,0
10,139,Il canto sospeso,"Cantata for vocal soloists, choir, and orchestra",,Vocal,1,0
11,139,"Intolleranza 1960, concert suite for soprano, chorus and orchestra",,,Vocal,0,0
12,139,"La lontananza nostalgica utopica futura, for violin and 8 magnetic tapes",,,Chamber,1,0
13,139,"Liebeslied, for chorus and instruments",,,Vocal,0,0
14,139,"Omaggio a György Kurtág, for contralto, flute, clarinet, tuba and live electronics",,,Vocal,0,0
15,139,"Post-Prae-ludium no. 1 'per Donau', for tuba and live electronics",,,Chamber,0,0
16,139,"Prometeo, Tragedia dell'ascolto, for vocal soloists, speakers, choruses, orchestras and live electronics",,,Vocal,0,0
17,139,"Quando stanno morendo. Diario polacco no. 2, for 4 female voices, bass flute, cello and live electronics",,,Vocal,0,0
18,139,"Risonanze errante, Liederzyklus a Massimo Cacciari, for mezzo-soprano, flute, tuba, 6 percussionists and live electronics",,,Vocal,0,0
19,139,"Sarà dolce tacere, for 8 vocal soloists",,,Vocal,0,0
0,140,Factor orbis ,,,Vocal,0,0
1,140,Fors seulement ,,,Vocal,0,0
2,140,Ic draghe de mutse clutse ,,,Vocal,0,0
3,140,Ic ret my uut spacieren ,,,Vocal,0,0
4,140,Inter praeclarissimas virtutes ,,,Vocal,0,0
5,140,J'ay pris amours ,,,Vocal,0,0
6,140,La tortorella,,,Vocal,0,0
7,140,Laudemus nunc Dominum; Non est hic aliud ,,,Vocal,0,0
8,140,Missa 'Maria zart' ,,,Vocal,0,0
9,140,Missa Caput ,,,Vocal,0,0
10,140,Missa Fortuna desperata ,,,Vocal,0,0
11,140,"Missa Sicut spina rosam, mass for 4 voices",,,Vocal,0,0
12,140,Missa Sub tuum presidium ,,,Vocal,0,0
13,140,"Omnes spiritus laudet, office polyphony ",,,Vocal,0,0
14,140,Parce Domine,,,Vocal,0,0
15,140,Rompeltier,,,Vocal,0,0
16,140,"Salve crux arbor vitae, motet for 5 voices",,,Vocal,0,0
17,140,Salve regina ,,,Vocal,0,0
18,140,Salve regina ,,,Vocal,0,0
19,140,Salve regina ,,,Vocal,0,0
20,140,Salve sancta facies ,,,Vocal,0,0
21,140,Si sumpsero ,,,Vocal,0,0
22,140,"Tant que nostre argent dura, chanson for 4 voices",,,Vocal,0,0
23,140,"Tsat een cleyn meiskin, chanson ",,,Vocal,0,0
24,140,Wat willen wijmetten budel spelen ,,,Vocal,0,0
0,141,Alma Redemptoris Mater ,,,Vocal,0,0
1,141,Au travail suis ,,,Vocal,0,0
2,141,Aultre Venus estes ,,,Vocal,0,0
3,141,Ave Maria ,,,Vocal,0,0
4,141,D'un aultre amer ,,,Vocal,0,0
5,141,Fors seulement l'attente ,,,Vocal,0,0
6,141,Intemerata Dei mater ,,,Vocal,0,0
7,141,Ma maitresse ,,,Vocal,0,0
8,141,Missa ,,,Vocal,0,0
9,141,Missa ,,,Vocal,0,0
10,141,Missa 'Au travail suis' ,,,Vocal,0,0
11,141,Missa 'Caput' ,,,Vocal,0,0
12,141,Missa 'De plus en plus' ,,,Vocal,0,0
13,141,Missa 'De Village' ,,,Vocal,0,0
14,141,Missa 'Fors seulement' ,,,Vocal,0,0
15,141,Missa 'L'homme armé' ,,,Vocal,0,0
16,141,Missa 'Mi-mi' ,,,Vocal,0,0
17,141,Missa cuisvis toni ,,,Vocal,0,0
18,141,Missa pro defunctis ,,,Vocal,1,0
19,141,Missa prolationum ,,,Vocal,1,0
20,141,Missa quinti toni ,,,Vocal,0,0
21,141,"Mort, tu as navré; Miserere ",,,Vocal,0,0
22,141,"Mort, tu as navré; Miserere, motet-chanson ",,,Vocal,0,0
23,141,Prenez sur moi ,,,Vocal,0,0
24,141,Presque transi ,,,Vocal,0,0
25,141,Qu'es mi vida preguntays ,,,Vocal,0,0
26,141,Rex tremendae ,,,Vocal,0,0
27,141,S'elle m'amera; Petite camusette ,,,Vocal,0,0
28,141,"S'elle m'amera/Petite camusette, chanson ",,,Vocal,0,0
29,141,Salve Regina ,,,Vocal,0,0
30,141,Tant fuz gentement resjouy ,,,Vocal,0,0
0,142,"Abendblätter, waltzes for orchestra",,,Orchestral,0,0
1,142,American Eagle Waltz ,,,Orchestral,0,0
2,142,Barbe-bleue ,,,Stage,0,0
3,142,Belle Lurette ,,,Stage,0,0
4,142,"Brunes et Blondes, waltz suite for orchestra",,,Orchestral,0,0
5,142,"Chanson de Berthe, for cello and piano",,,Chamber,0,0
6,142,"Chants du soir, 6 serenades for cello and piano",,,Chamber,0,0
7,142,Christopher Columbus ,,,Stage,0,0
8,142,"Concerto militaire in G major, for cello and orchestra",,,Orchestral,0,0
9,142,Coscoletto or Le lazzarone ,,,Stage,0,0
10,142,"Danse bohémienne, for cello and piano, op. 28",,,Chamber,0,0
11,142,"Décameron dramatique, suite of 10 dances",,,Keyboard,0,0
12,142,Der Goldschmied von Toledo ,,,Stage,0,0
13,142,Dernier Souvenir: Valse de Zimmer,,,Keyboard,0,0
14,142,Die Rheinnixen ,,,Stage,0,0
15,142,Fantasio ,,,Stage,0,0
16,142,Geneviève de Brabant ,,,Stage,0,0
17,142,"Harmonies des bois, 3 pieces for cello solo, op. 76",,,Chamber,0,0
18,142,"Herminie, waltz",,,Keyboard,0,0
19,142,"Hymne, for voices",,,Vocal,0,0
20,142,Il signor Fagotto ,,,Stage,0,0
21,142,"Introduction et valse melancolique, for cello and piano, op. 14",,,Chamber,0,0
22,142,"Jacqueline, suite of waltzes",,,Keyboard,0,0
23,142,Jeanne qui pleure et Jean qui rit ,,,Stage,0,0
24,142,"L'étoile, song for voice and piano",,,Vocal,0,0
25,142,L'île de Tulipatan ,,,Stage,0,0
26,142,La belle Hélène ,,,Stage,0,0
27,142,La boulangère a des écus ,,,Stage,0,0
28,142,La chanson de Fortunio ,,,Stage,0,0
29,142,La créole ,,,Stage,0,0
30,142,La diva ,,,Stage,0,0
31,142,La fille du tambour-major ,,,Stage,0,0
32,142,"La fleuve d'or, suite of waltzes",,,Keyboard,0,0
33,142,La Grande-Duchesse de Gérolstein ,,,Stage,0,0
34,142,La jolie parfumeuse,Opera,,Stage,0,0
35,142,La Périchole ,,,Stage,0,0
36,142,La permission de dix heures ,,,Stage,0,0
37,142,La rose de Saint-Fleur ,,,Stage,0,0
38,142,La vie parisienne ,,,Stage,0,0
39,142,Le carnaval des revues ,,,Stage,0,0
40,142,Le Château à Toto ,,,Stage,0,0
41,142,Le Docteur Ox ,,,Stage,0,0
42,142,Le fifre enchanté ,,,Stage,0,0
43,142,Le Mariage aux Lanternes ,,,Stage,0,0
44,142,Le Papillon,Ballet,,Stage,0,0
45,142,Le pont des soupirs ,,,Stage,0,0
46,142,Le Roi Carotte ,,,Stage,0,0
47,142,Le voyage dans la lune ,,,Stage,0,0
48,142,Le voyage de MM. Dunanan pere et fils ,,,Stage,0,0
49,142,"Les Amazones, waltzes",,,Keyboard,0,0
50,142,"Les Arabesques, waltz",,,Keyboard,0,0
51,142,"Les belles américaines, suite of waltzes",,,Keyboard,0,0
52,142,Les bergers ,,,Stage,0,0
53,142,"Les Boules de neige, landler",,,Keyboard,0,0
54,142,Les braconniers ,,,Stage,0,0
55,142,Les brigands ,,,Stage,0,0
56,142,Les contes d'Hoffmann,Opera,,Stage,1,0
57,142,"Les Contes de la Reine de Navarre, grand waltz",,,Keyboard,0,0
58,142,Les deux pêcheurs ,,,Stage,0,0
59,142,Les fleurs d'hiver,,,Keyboard,0,0
60,142,"Les larmes de Jacqueline, for cello and orchestra",,,Orchestral,0,0
61,142,"Les roses des Bengale, 6 waltzes",,,Keyboard,0,0
62,142,"Les trois Graces, waltzes",,,Keyboard,0,0
63,142,Lischen et Fritzchen ,,,Stage,0,0
64,142,Madame l'archiduc ,,,Stage,0,0
65,142,"Madeleine, polka-mazurka",,,Keyboard,0,0
66,142,Maître Péronilla ,,,Stage,0,0
67,142,Monsieur et Madame Denis ,,,Stage,0,0
68,142,"Musette, Air de ballet du 17eme siecle, for cello and orchestra, op. 24",,,Orchestral,0,0
69,142,Orphée aux Enfers ,Opera,,Stage,1,1
70,142,"Overture to a Grand Orchestra, for orchestra",,,Orchestral,0,0
71,142,Polka burleske,,,Keyboard,0,0
72,142,Polka du mendiant,,,Keyboard,0,0
73,142,Postillon-galop,,,Keyboard,0,0
74,142,"Rêverie au bord de la mer, for cello and piano",,,Chamber,0,0
75,142,Robinson Crusoé ,,,Stage,0,0
76,142,"Schlittenfahrt, for cello and piano",,,Chamber,0,0
77,142,Schüler polka,,,Keyboard,0,0
78,142,"Si j'étais petit osieau, song for voice and piano",,,Vocal,0,0
79,142,"Souvenir d'Aix-les-Bains, waltz",,,Keyboard,0,0
80,142,"Souvenirs de Londres, polka",,,Keyboard,0,0
81,142,The Celebrated Polka Dance,,,Keyboard,0,0
82,142,"Traumerei am Meeresufer, for cello and piano",,,Chamber,0,0
83,142,Un mari à la porte ,,,Stage,0,0
84,142,Une nuit blanche ,,,Stage,0,0
85,142,"Venise, barcarolle for chorus",,,Vocal,0,0
86,142,"Vent du soir ou L'horrible festin, operetta in 1 act",,,Stage,0,0
87,142,Vert-Vert,Opera,,Stage,0,0
88,142,Waltz,,,Keyboard,0,0
0,143,Carmina Burana ,,,Vocal,1,1
1,143,Catulli Carmina ,,,Vocal,1,0
2,143,"De temporum fine comoedia, opera for soloists, chorus and orchestra",,,Stage,0,0
3,143,Ein Sommernachtstraum,,,Stage,0,0
4,143,"Entrata, for organ and orchestra",,,Chamber,0,0
5,143,"Klage der Ariadne, for mezzo soprano and orchestra",,,Vocal,0,0
6,143,Klavier-Ubung,,,Keyboard,0,0
7,143,Oedipus der Tyrann,Opera,,Stage,0,0
8,143,Orff-Schulwerk: Music for Children ,,,Vocal,0,0
9,143,Quartettsatz,,,Chamber,0,0
10,143,"Sunt lacrimae rerum, for 2-4 voices with optional instruments ",,,Vocal,0,0
11,143,Trionfo di Afrodite ,,,Vocal,1,0
12,143,"Veni creator spiritus, for chorus, piano and percussion ",,,Vocal,0,0
0,144,"10 Magnificat Fugues in the Third Tone, T.134-144",,,Keyboard,0,0
1,144,"10 Magnificat Fugues on the Sixth Tone, T.165-174",,,Keyboard,0,0
2,144,"12 Magnificat Fugues in the Fifth Tone, T.153-164",,,Keyboard,0,0
3,144,"13 Magnificat Fugues in the Eighth Tone, T.183-195",,,Keyboard,0,0
4,144,"17 Toccatas, T.231-247",,,Keyboard,0,0
5,144,"23 Magnificat Fugues in the First Tone, T.101-123",,,Keyboard,0,0
6,144,"8 Magnificat Fugues in the Fourth Tone, T.145-152",,,Keyboard,0,0
7,144,"8 Magnificat Fugues in the Seventh Tone, T.175-182",,,Keyboard,0,0
8,144,"Ach Gott vom Himmel, sich darein, T.10",,,Keyboard,0,0
9,144,"Ach Gott vom Himmel, sich darein, T.9",,,Keyboard,0,0
10,144,"Ach Herr, mich armen Sünder, T.11",,,Keyboard,0,0
11,144,"Ach Herr, mich armen Sünder, T.12",,,Keyboard,0,0
